id,name,tagline,location,domain
03795490-e1d3-4690-8235-d481ac02169d,triton anchor,Offshore wind turbine anchor developer,"Chelmsford, MA",https://www.tritonanchor.com/
8cd4fed5-9f36-4480-854e-ce8e04ae7205,triumvirate environmental,Sustainable environmental solutions provider,"Somerville, MA",
8b24ea35-c273-4c9b-8c20-62870a7caa5d,troes,Modular battery energy storage systems provider,"Markham, Canada",
7d04aa47-7aad-4348-830e-9c9d28ef3cf7,trojan energy,On-street EV charging provider,"Stonehaven, UK",https://trojan.energy/
9928dbac-b86d-4674-9bf8-ed8daf5f033f,tropic bioscience,Ag-tech company focused on tropical crops,UK,https://tropicbioscience.com/
79bcf593-4f4c-47a2-9189-e946c2c889b8,tropic biosciences,Utilizing innovative gene-editing technology to address commercial crop challenges,UK,https://tropicbiosciences.com/
9d2c4171-2a73-4584-bc37-c36062aece54,trove,E-commerce infrastructure company powering circular shopping,"Brisbane, CA",
9b2e6aa5-1200-4690-8764-f2c6ea261359,trucklabs,Trucking decarbonization solutions provider,"Phoenix, AZ",https://trucklabs.com/
ba10c573-a0d5-470e-bebf-809afa046682,trucks venture capital,Invest in pre-and seed deals focused on transportation,San Francisco,
1ac3f8a7-a445-4dbd-ad68-160afd1b30fa,true anomaly,Space security and sustainability company,"Centennial, CO",https://www.trueanomaly.com/
b11b7a37-b0b6-4e0f-b3fb-83ebfbdac412,truefort,Cybersecurity company,"Weehawken, NJ",https://www.truefort.com/
e59759d4-5277-4647-8d8d-1d96f6b60586,trusttrace,Sustainability-focused supply chain traceability platform,Sweden,
09c46ca6-6f4f-4cd4-ad53-a191c768e8f1,ts conductor,High-capacity power transmission lines production,"Huntington Beach, CA",https://www.tsconductor.com/
7b18058f-5f2f-492f-b381-00b98057e9c0,tset,,"Vienna, Austria",https://tset.com/
1b1e7dca-ffd0-4ffb-8da2-ea8f4c3777f4,tsubame bhb,Lower-carbon ammonia production plants,"Kanagawa, Japan",
1796c32f-3669-499f-a239-7cd4cf1a2905,tsun,Solar panel manufacturer,"SuZhou, China",
57535e11-5440-4a92-ba6f-c609239a6401,tumeke,Automatically assess workplace safety risks through pictures,"San Mateo, Calif.",
d4ce3699-beed-4099-bb7f-c58bbeccefef,tupu,Urban mushroom farming developer,"Berlin, Germany",
9bdab65c-08ef-42e7-b0b6-d73ee2474214,turing,AI-powered water management platforms,"Boston, MA",
d5d1e95a-7227-4d13-aba7-30d196188f1e,turingdream,Multi-agent-based applications creation and management platform,"Madrid, Spain",
213c4072-0c3c-469a-8473-07abc36711a2,turn2x,RNG from methanation producer,"Munich, Germany",https://turn2x.com/
439d08ba-ffdb-4059-a33a-fc125727169c,turnkey group,Platform providing ESG software and analytics,Singapore,
2b3d24d3-4d66-4e8b-a9e6-33cb74dee21c,turno,Commercial EV distribution and financing platform,"Bengaluru, India",
6245120b-d725-4be2-b818-ab47743b407a,turnover labs,Decarbonization technology developer for the chemical manufacturing industry,"New York City, NY",
3d21ef45-0b73-4661-a8b2-d6b8122ef06b,turntide technologies,Electrification and sustainable operations technologies developer,"Sunnyvale, CA",
1c7b294b-81a7-498f-85be-11c9005ba417,turtletree,Biotech startup using cell-based technology in milk production,Singapore,https://turtletree.com/
ec3f1d17-79b6-4dae-8ded-e8e9380f4e61,turtletree labs,Food tech firm producing cell-based milk,Singapore,
cc06677c-ba9e-46f0-897d-9b2da3627ac8,tusimple,Self-driving truck startup,"San Diego, CA",
dc4708f1-07cc-43a9-90b8-72ade6ae055d,tvarit,Zero-waste metal manufacturer,"Frankfurt am Main, Germany",https://www.tvarit.com/
9442dcb9-2357-44ca-a495-cbf4337adc34,twaice,Analytics software for batteries in electric vehicles,"Chicago, IL and Germany",https://www.twaice.com/
32218a59-e770-4540-8908-c7d9fefdede5,twelve,CO2 to chemical intermediates developer,"Berkeley, CA",https://www.twelve.co/
4fbc1246-f0b5-4c2d-ab9b-a1b73418fb5c,twelve labs,Video search and understanding platform,"San Francisco, CA",
b61a0385-1bdf-45f4-866a-7bf5877e4da9,two fifty seven,Residential energy data platform provider,"San Francisco, CA",
f1bb5ad9-9dd3-47e5-8512-8153368072eb,two point o capital,Finance residential solar and energy efficiency upgrades,India,
799ee88d-0c67-465c-9992-8c2a328b40fe,txnm energy,Electric utility service,"Albuquerque, NM",
2d2c872a-38cb-49bc-be05-3b3960d22561,tyba,Energy storage optimization solutions provider,"San Francisco, CA",
f0def99e-d194-41eb-8199-2401500602f1,tynt technologies,Developer of smart windows,"Boulder, CO",https://www.tynt.com/
8868d871-518c-41c6-be71-9afc99e0f734,type one energy,Developer of fusion technology designed to produce power with zero emissions,"Oak Ridge, TN",https://www.typeoneenergy.com/
e4479ed4-9a59-4ab8-8b5e-20b23659fd41,ubco,Electric utility bike startup,New Zealand,https://www.ubco.com/
1a68bf5f-6374-4417-9c1e-8db5abd4533b,ubicquia,"Smart city, small cell, and smart grid startup","Fort Lauderdale, FL",https://ubicquia.com/
c3dbe2be-39f5-4de0-b1ce-346713bd9342,ubiqd,Quantum dot technology developer,"Los Alamos, NM",https://ubiqd.com/
6f9b8f76-3dc1-4a50-a751-378f7a043dfd,ubiquitous energy,Solar technology company for residential and commercial building occupants,"Redwood City, CA",https://ubiquitous.energy/
f52049e9-3d50-4f73-8ba2-676fd77bfb0b,ubitricity,Owner of the U.K.’s largest public electric vehicle charging network,UK,
5d575766-8e3f-40d7-a427-314d7cedcec6,ubq materials,Developer of climate-positive thermoplastics,"Tel Aviv, Israel",https://ubqmaterials.com/
d2154a28-4e00-44b1-b5b2-f72536d629da,ucaneo,,"Berlin, Germany",https://ucaneo.com/
17ad1db6-193e-4751-9ade-e34cf4022a87,ufodrive,Electric-car rental company,Ireland,https://ufodrive.com/
b6e135d1-98e0-4710-8e9b-78349ca19e20,ugowork,Provider of Energy-as-a-service solutions for industrial vehicles,Canada,https://ugowork.com/
27643425-f146-4111-90ba-94655a6d5540,uiflow,Platform for development teams,"San Francisco, CA",
546af2fa-dc70-4d47-b320-c572fbaf9b2a,uipath,Enterprise automation and robotic process automation software,"New York, NY",https://www.uipath.com/
9e998f0e-c287-4a2e-9f43-c6c8f3404fce,ulemco,Converting commercial vehicles to hydrogen,"Liverpool, U.K.",https://ulemco.com/
9e6b0fb0-61a4-47e3-bc7e-7ad7b1126837,ultihash,Provider of data storage solutions designed to make data storage more sustainable,"San Francisco, CA",
dc329012-e844-44c9-a199-71de6c3d3d28,ultraviolette,Electric motorcycle company,India,https://www.ultraviolette.com/
15ef39b7-aa88-4406-9a88-f61f540fa224,ultraviolette automotive,Electric two-wheeler vehicle developer,"Bangalore Urban, India",https://www.ultraviolette.com/
006d43e7-363c-4515-b33e-3c5614a32170,umagrauemeio,Software and data solutions to mitigate forest fires,"umagrauemeio, Brazil",
ddb62e04-b94c-446a-86a6-69c2cd05cb14,umami bioworks,Lab-cultured seafood platform,"Singapore, Singapore",
275fe7c1-a91d-4437-83ba-3334bcb6c78a,umaro foods,Seaweed-based bacon,"San Francisco, CA",https://umarofoods.com/
42acad8d-24c7-4a70-ac11-edc7833f41d1,umiami,Plant-based meat developer,"Paris, France",
5d931425-dfc6-43a6-908d-7ee0b1129733,umincorp,Sustainable plastic recycling company,Netherlands,https://umincorp.com/
7f80792f-24e8-47c9-bd64-ec664f916f4c,umob,Sustainable urban transport booking app,"Rotterdam, Netherlands",
fbb6d9f3-482f-4411-af8f-cf8cd3438b19,unagi,Maker of portable electric scooters,"Oakland, CA",https://unagiscooters.com/
97498b50-bd41-43c4-87ca-9775a43ee9f2,unagi scooters,Electric scooter manufacturer,"Oakland, CA",https://unagiscooters.com/
3f338da6-b075-4a07-90e8-2529b78b7dc6,uncaged innovations,Sustainable leather alternatives platform,New York,https://uncagedinnovations.com/
51b01e39-7fc1-42de-b533-58fe442cd851,understory,Provider of insurance solutions designed for climate change-related risk,"Madison, Wisc.",https://www.understoryweather.com/
fb580226-8f78-44d4-9df1-72eb852b95ea,undo,Enhanced rock weathering carbon removal company,"London, UK",
b47b14ae-60e6-4ef5-90d8-888f95be4a46,unearth technologies,SaaS startup for the construction sector,"Seattle, WA",
f47cd413-fa15-4478-a804-897032be3114,unfold,Vertical farming company,"Sacramento, CA",
c18d41ec-8f89-4eb1-9299-57e493232fb9,unibloom world,Software that integrates climate data into business,"London, U.K.",
773e8513-67b0-4e10-bd35-9550dcb3a488,unigrid,Make sodium-ion batteries,"San Diego, CA",
1a0dddab-8f40-4aec-bb05-dc194371a48b,unigrid battery,Sodium-ion battery maker,"San Diego, CA",
c19296c4-30fb-40cd-8d4a-cf7d8e901f56,union square ventures,Climate-tech focused venture fund,,
47e88fec-b902-4023-b1cb-f0ca5830b9f0,unisieve,Developer of molecular membrane solutions reducing energy usage,"Zürich, Switzerland",https://unisieve.com/
8a903b5d-63af-4c5a-a022-69cd4669bc80,unit21,Fraud monitoring platform,"San Francisco, CA",https://unit21.ai/
99ca77fb-a6fa-4da2-b196-079f2309415a,uniti,EV company,"Stockholm, Sweden",https://uniti.earth/
0d19ff8d-41db-4693-8099-40250a89b007,unito,Workflow management company,"Montréal, Canada",
0576ec40-f1cc-4b76-8d4b-625fd7c53822,universal fuel technologies,SAF & renewable chemicals producer,"Los Altos, CA",
7488c435-cef1-4292-9fdc-ec62b6a5180d,universal hydrogen,Green hydrogen distribution company,"Hawthorne, CA",
6a41063d-f41f-44b7-9d3b-92350df54bd0,university of new mexico,Establishing a regional satellite for sustainability initiatives,New Mexico,
cdd88394-fe5b-4359-ae5b-6482df083eb6,unless ventures,"Invest in cleaner manufacturing, shipping, power generation","Boulder, CO",
aed01517-796f-43d6-951a-b967ff27974a,unseenlabs,Using satellite imagery to track ships and maritime traffic,"Rennes, France",
edfb3b43-5d73-4d69-b46c-d0a9a89a8bed,unspun,Robotic manufacturing startup eliminating waste in jeans production,"San Francisco, CA",https://unspun.io/
6edc1a32-1c30-494d-8964-43ee4f7c9bc9,unum aircraft seating,Develop lighter business-class aircraft seats to help airlines save fuel,"Crawley, U.K.",
b8ad82b9-86b7-4a46-8b08-e4ea43d44969,unwritten,Climate risk intelligence and data for investors,"London, England",
27575979-bd5a-4b46-ad0d-1696efed8801,up catalyst,Sustainable carbon nanomaterials and graphite manufacturer,"Tallinn, Estonia",https://www.upcatalyst.com/
ad66c545-031f-4964-9728-43b642655d1f,up2you,Emissions management platform,Italy,
5a401b78-f98f-4cf6-9c85-8aa5b07f1589,uplift360,Recycling technologies developer for advanced industrial materials,Luxembourg,
f46aebff-bcea-4aad-8c39-0cdf5680be91,upside foods,Producer of cultivated meat and seafood,"Berkeley, CA",https://upsidefoods.com/
ff3f8161-f09d-4037-b2e8-4a9087744f06,upward farms,Aquaponic operation firm,"Brooklyn, NY",
66d3858b-e61d-47c4-93df-c767c2aaaf40,upway,Startup that sells secondhand electric bikes,France,https://upway.fr/
d1f98a73-3ee8-4c1a-b756-121906033ecc,upwell water,Sustainable water infrastructure development,"San Francisco, U.S.",https://www.upwellwater.com/
c119fbb1-884a-4d0e-b240-8895f3dc0415,uranium digital,Blockchain-based trading platform for physical uranium,"New York, New York",https://www.uraniumdigital.com/
fb0c10c6-e658-4d13-aa52-6fc2632355f0,urb-e,Compact container delivery company,"Los Angeles, CA",https://urb-e.com/
c83abb50-054b-4e49-afbc-5a37b5492a28,urban sky,High-altitude balloon startup focused on imaging,"Denver, CO",https://www.urbansky.com/
09d8feaf-3305-40c7-970a-38333772c553,urban x,Urban mobility solutions for cities,"Berlin, Germany",
4bfbf3d0-def3-4116-8522-a040ef4655c8,urbanchain,Peer-to-peer energy services company,"Manchester, United Kingdom",https://urbanchain.com/
19485197-e387-44c2-af19-e7ceeee1ed79,urbanfootprint,Intelligence and urban planning software,"Berkeley, CA",
2d3520ac-1404-40fd-ba25-51bba7270080,urbangardens,Smart urban gardening solutions,"Singapore, Singapore",
9be63b5b-525a-442a-b2db-439a8918e61b,urbanleap,Marketplace and discovery solution connecting governments with tech companies,"San Francisco, CA",
e08e6d0f-0453-4dfc-9ab5-e2fc40d23d5d,urbanvolt,Clean energy provider with a solar-as-a-service model,"Dublin, Ireland",
fdfb38de-d76e-4ebf-add2-ed113033df86,urbint,AI for utility safety and field risk management,"New York, NY",https://www.urbint.com/
b648a4cc-ea90-482f-a177-ffada09d1644,urbio,Clean energy software company,Switzerland,
48c6ca2d-04f9-4111-9a6c-0db07624b6ec,urbyn,SaaS waste management platform,"Paris, France",https://urbyn.com/
1d98581a-6b00-4316-bab6-292411c3f791,urent,E-scooter and bike sharing service,Russia,
fe504c4f-0cfe-46de-9e31-ca90e8b43b85,us wind inc.,Offshore wind energy development, ,
af7b43f6-fba9-413d-8b9e-fa1b9df6350a,usv,Climate-focused fund,,
96c99148-d193-4e23-bd97-fa28ebca9c23,util,Machine learning ESG metric investment tool,UK,
51e14e5f-13fd-4559-9e81-bf55f57fa601,utilidata,Grid-edge software platform,"Providence, RI",https://utilidata.com/
0c0ca956-d19d-4ee1-9504-769308701403,utility global,Make hydrogen from steel off-gas,"Houston, TX",https://utilityglobal.com/
ec42ac74-a255-4551-89ba-b5d43e86661b,utilityapi,Provider of data sharing software for electric utilities,"Oakland, CA",https://utilityapi.com/
2109afe3-63ff-4411-a89f-e95d6c44f204,utilizecore,Power service management tech provider,"New York City, NY",
4eee172f-3228-43ef-b038-378814551ee9,uveye,Automated vehicle inspection systems using AI,"Teaneck, NJ",https://uveye.com/
d808ee7e-ead7-4eb2-b311-b2c2daf15e3c,v2food,Alternative protein company,Australia,
c290aa2f-8bde-4483-90c6-617be5e5448b,vaayu,Carbon tracking platform for retailers,Germany,
cc86c003-2965-4b88-89e3-e991185a1f59,vaeridion,Technologies for electric aviation,"Munich, Germany",https://vaeridion.com/
89d394f5-38f0-4c5c-a654-1e63be674ba1,vaire computing,More efficient silicon chips for computation,London,
80968ca1-fbaa-4915-aafe-b13ca5c3ba52,valar atomics,Nuclear energy technology developer,"El Segundo, CA",
381a4569-ae95-4da4-a7c9-5e4f1bbc4d8a,valerann,Intelligent transportation company serving road operators,"London, UK",https://valerann.com/
1bf3cf2f-d4e6-4937-aa1f-3bae2e922de6,validere,Informatics platform that helps energy companies realize efficiencies,Canada,
3cacce05-49eb-4825-befd-74a141c5beb9,value group,CO₂ processing hub,"Rotterdam, Netherlands",
012a60dc-b694-4684-b8f1-be34ca3a5120,vamo,Software for transitioning from heating oil to heat pumps,"Cologne, Germany",
2f04d203-9114-4380-99cc-b44adfa333c3,van heron labs,Cell growth-focused technologies for alternative proteins,"Houston, TX",
ad1f0a3e-b106-47fd-9d91-43944c132a4c,vanmoof,E-bike startup,Amsterdam,https://www.vanmoof.com/
6bceb60e-4c9e-4bfe-8e40-8ef3a575df2c,vapaus,Corporate mobility programs platform,"Espoo, Finland",
dee080ea-ee6e-409f-a79c-aa9288cf0601,varden,Company converting waste material from sugarcane into packaging product,Australia,
f09f6377-f9a7-413d-b3da-f75a091c9f70,varentec,Provider of grid-edge intelligence and control,"Santa Clara, CA",
46daee11-9f74-44f9-b354-4b2c2dce39fb,varhara,Carbon removal business,"Gurugram, India",
070ac1da-ee5e-45cb-9a04-f278cfce7924,varm,Provider of home insulation designed to reduce CO2 usage,"Berlin, Germany",https://www.varm.io/
ede72f3c-95a2-46e2-9e70-c76a0739069e,vatn systems,Make autonomous underwater vessels,"Portsmouth, RI",https://www.vatnsystems.com/
9c475299-aa85-4e03-8c71-dbc8537fbe09,vaulted deep,Biomass carbon removal and storage developer,"Houston, TX",https://vaulteddeep.com/
e9699196-126c-4496-b6e4-986fd8c64c82,veckta,Online energy marketplace,"San Diego, CA",
2f173720-274d-44b3-8e00-e67b82d78bfe,vecmocon technologies,Manufacturer of EV components,India,https://vecmocon.com/
a6c9b1ed-9a1e-4e55-92fc-6d960a73a1f2,vectorize,AI-powered data integration platform,"Boulder, CO",https://www.vectorize.ai/
0df36d47-65a7-4b5e-841b-ca0743f2de92,veerum,Maker of software to visualize physical assets,Canada,
664f3db4-5e57-44b9-aa18-1acf0b83f76d,vegh,Electric two wheelers manufacturer,"Bhatinda, India",
be542930-c541-499a-8e81-c5c7147d5f57,veir,Developer of high temperature superconductors for electricity transmission,"Boston, MA",https://www.veir.com/
e1562c29-79d4-40ff-ba45-99f929dc6b80,vela,Make wind-powered cargo ships,"Bourgogne, France",
e9a2d199-483b-4875-946a-f451986b4144,veloce energy,EV charging infrastructure platform,"Los Angeles, CA",
1f22baf0-c0d5-4e8a-9a96-5c21112415db,velocys,Sustainable aviation fuels,"Oxford, U.K.",https://www.velocys.com/
f5a3c1d3-56cd-4f5b-9677-167d38299fc2,velotric,E-bike provider,"Shenzhen, China",https://velotricbike.com/
0122985a-bd96-4fcb-94b5-2c1ee46c2994,vema hydrogen,Hydrogen developer,"Wilmington, Delaware",
12d169c2-efa3-4f5f-800d-9126a0aaf330,vence,Startup enabling rotational grazing with virtual electric fences,"San Diego, CA",https://vence.io/
41d42de6-670b-4cac-912e-0d712af084a5,vendia,Data and code sharing platform,"San Francisco, CA",
59aecc51-77e7-4563-97e8-4c486a4d0787,vendict,Generative A.I. security and compliance startup,"Tel Aviv, Israel",https://www.vendict.com/
ce2396f0-b607-4717-a546-0831e8d3b29f,vendorpm,Software-enabled marketplace to connect property managers and trusted vendors,"Toronto, Canada",
c423bd67-6735-4939-8d8c-7283dd80c841,vensum power,Power converter technology developer,"Espoo, Finland",https://vensumpower.com/
2b19c11a-a5a9-4402-9a6e-0e96ad726d6d,venti technologies,Autonomous logistics company,"Boston, MA",
004350d6-2fb1-4e2c-91c8-4218e33d8f82,ventive,Developing efficient heat pumps for homes,UK,
ee5ff6cd-1036-4e9d-ba1a-ac70b7e31e0a,veo,E-scooter sharing,"Chicago, IL",
e6571af2-ce73-4ac9-9de0-f126e4a831a6,verai,AI mineral exploration and discovery platform,"Boston, MA",
7d2c4027-809b-4d1e-ac40-c5c0957eae75,verdafresh,Startup producing fully recyclable barrier films for food packaging,"Wayne, PA",
8cd68044-1888-443d-8f1c-4b18ac6f66b5,verdagy,Water electrolysis technology company for the production of green hydrogen,"Moss Landing, CA",
c390a048-be1d-4a7f-a8fc-5b432fd2eea3,verdane,Investing in digitization and decarbonization applications,"Oslo, Norway",https://www.verdane.com/
336c15df-94de-431f-a29a-df631968c3ce,verdant robotics,RaaS company providing regenerative agriculture solutions,"Hayward, CA",https://verdantrobotics.com/
02ff26eb-435e-4fe3-9168-e36d97d1b87c,verde clean fuels,Natural gas-to-gasoline production plants,"Houston, TX",https://www.verdecleanfuels.com/
982f6afd-3fcf-4375-bf86-2707838b47bc,verdigris technologies,Building energy management platform,"Santa Clara County, CA",
b95b9900-f0dc-461a-bd5c-5146b1cff756,verge,AI powered interactive software that enables efficient field operations,Canada,
5b83abc1-9925-43ff-9bb2-7994a4ecc478,vericool,Manufacturer of compostable cold chain packaging,"Livermore, Calif.",https://www.vericool.com/
7748e6d8-2aff-456d-8556-4b468537f2c2,veritree,Nature restoration verification platform,"Vancouver, Canada",
771fac83-5d04-49e8-8c0c-105b66debfb4,verity,Autonomous inventory drone company,"Zurich, Switzerland",https://www.verity.ch/
3dbfeb67-06a5-4e05-bf0b-000a7b51aba5,verkor,Battery gigafactory construction,"Grenoble, France",https://verkor.com/
4016cc3d-f78d-4b9e-8967-7f3386c946a4,verlume,Developer of subsea battery storage for offshore energy,"Aberdeen, United Kingdom",
c0f116af-bb3d-4830-99c7-e4c17d3aa78e,verne,Developing urban autonomous mobility ecosystem centered around robotic taxis,"Zagreb, Croatia",
23345995-fe46-4160-9253-c076f26081da,versatile natures,Using machine learning and AI to optimize construction processes,Israel,
b0a70592-dfec-46b8-afdc-2162d86fd8e6,verse,Clean energy procurement and management company,"San Francisco, CA",
8327b5d9-6fe9-46ce-99f4-ed352c1a438f,versiro,Real-time analysis software for power producers,"Trondheim, Norway",https://versiro.com/
e52c2414-cfb0-4b51-bc12-2e5dbd9587f7,versogen,Developer of electrolyzers to produce green hydrogen,"Wilmington, DE",https://www.versogen.com/
3799dac3-eda7-4847-9b35-95ca50f4b5b5,vertical future,Vertical farming system developer,"London, UK",https://verticalfuture.co.uk/
fab24d29-fa91-43b2-8106-63aa19963b77,vertical harvest,Hydroponic vertical farming company,"Jackson, WY",
f22632f4-124c-45d4-96d9-297bb060e37e,vertus energy,Waste-to-X technologies provider,"Auckland, New Zealand",https://www.vertusenergy.com/
a7a100e4-df87-46d8-827c-d55b30e7b4cd,veryfi,AI-based data accounting automation platform,"San Mateo, CA",https://www.veryfi.com/
1dc2c218-cadc-473a-9260-3a5c12abe942,vespa.ai,AI-integrated search engine and data management platform,"Trondheim, Norway",https://www.vespa.ai/
ed678476-2ac5-4a4c-9ac3-881aa814c1a8,vespene energy,Methane mitigation company converting methane waste into electricity,"Berkeley, CA",https://vespene.energy/
93468427-0952-43fc-ab65-ca17644e968f,vessel,Travel & adventure planning platform,"San Francisco, CA",
2e3c9801-ff47-4a5c-a213-eca0665cc9e5,vestas,Global wind turbine manufacturer,,https://www.vestas.com/
0436bc6d-e547-40b4-a53f-305a68f00d92,vested impact,Measure environmental and social impact,London,
41735fb6-225e-437d-9860-4df09b93c5f4,vev,Platform for developers and content creators to design interactive websites,Norway,
4818c119-5f3c-446a-b393-705baecba919,vfc foods,Plant-based protein foods producer,"York, United Kingdom",
f0299563-755f-402d-b974-1d84d8821aae,vflowtech,Redox flow energy storage solution provider,Singapore,https://www.vflowtech.com/
6c9b104c-7722-494a-bf31-b4fe2702fec6,vhive,Software company using autonomous drones to capture data,"Herzliya, Israel",https://www.vhive.ai/
8926ed53-c2c6-41ad-baad-5881929beb5a,via,Blockchain and A.I. company for the energy industry,"New York, NY",https://www.ridewithvia.com/
cc492c3b-515d-4bfe-9d07-1beca806b739,via separations,Decarbonization company,"Watertown, Mass.",
1853ef64-af31-49d0-bac1-0e837cbe0e3c,viact,AI construction management software,"Kwun Tong, Hong Kong",https://viact.ai/
8812686f-ae1e-414b-a48c-710d50603241,viaduct,Help manufacturers and fleet operators manage quality and maintenance data,"Menlo Park, CA",https://viaduct.com/
8c72a981-c54b-444b-8a93-83a0afddbdf6,viakoo,IoT device security platform for companies,"Mountain View, CA",
a04661e1-0a57-47af-93e2-5f0af6abd350,viam,AI for real-time data from robots and sensors,New York,https://www.viam.com/
a249a1f1-eded-4919-a31e-60911e81f6d7,vianode,Sustainable anode materials manufacturer,"Oslo, Norway",https://vianode.com/
7b24097a-a042-4f67-ada3-3d9bd52cb1c4,vianova,Providing data analytics for shared sustainable transportation,France,https://vianova.io/
49cd594d-fa4d-42d7-860f-3323db6f5b6c,viboo,Predictive control for energy efficiency platform,"Dübendorf, Switzerland",
0fb06a0d-509e-4bbc-ad03-29e17f443942,vibrant energy,Renewable energy solutions company for C&I,"Hyderabad, India",
abbcc9b3-d3a5-4eef-8152-f6c48daff465,vibrant planet,Forest restoration and land management platform,"San Francisco, CA",https://www.vibrantplanet.com/
3fc15fbe-fe9e-4074-ab6c-9cfaf29e678d,vicarius,Software designed to autonomously remediate security vulnerabilities,"New York City, NY",
010cce4e-2b61-4cd2-8288-9a3b4b76f85d,victory farms,Aquaculture farm start-up,"Nairobi, Kenya",
4ab9ff8c-da25-4f5b-9160-7d301129d132,vida,ESG risk platform,"Munich, Germany",
de51a06a-c163-4fd2-9bfd-dd0168c17010,vidyut,EV financing and vehicle management technologies,"Bengaluru, India",
7c98f2de-3b55-4c9f-98ed-2ab9a4508e27,vie technologies,Electric transformer reliability company,"San Diego, CA",https://vietechnologies.com/
1055826d-4296-41e2-9680-5b3d1009a4aa,vilisto,Commercial building heat management platform,"Hamburg, Germany",https://vilisto.com/
d351ac49-2442-4d7e-82e1-deb0ae8d47cc,villa,Backyard building company,"San Francisco, CA",
e4021339-b243-48ce-a9a3-1580830ad5e3,villari,Develops crack-detection sensors for steel infrastructure,"Delft, Netherlands",
51f584e3-82a4-4602-9bb8-d2dd069d679e,vimano,Advanced materials manufacturer,"Bengaluru, India",
4eb22ffd-d67c-483e-9bda-05d422d77bf4,vind ai,Wind park design AI platform,"Oslo, Norway",
f99c103c-4283-46ee-80fd-fc3985a1a214,vinehealth,Data science and behavioral science digital application,"London, UK",
44d7d6bf-9ba7-4b79-ad5d-23a5b1304e8b,viotas,Smart electricity management platform,"Limerick, Ireland",
294d7c4c-9e76-485f-83bb-278f971ab46d,virescent ventures,Invest in climate tech startups,"Sydney & Melbourne, Australia",https://virescentventures.com/
870987f9-dd9e-4fd2-97a8-93ed2bfe5275,viridi parente,Developer of lithium ion battery storage technology,"Buffalo, NY",https://viridiparente.com/
014051dc-ab31-495d-92a5-8193210f7cf0,viridian renewable technology,Convert food waste into insect-based protein,Melbourne,
50b37ea9-a3d2-4091-92ed-fe9c19e48652,viridico2,Developer of carbon utilization tech,"Southampton, UK",
def85380-9b7d-4197-b4db-4ac4173cbfd6,viridos,Developing sustainable algae biofuel,"La Jolla, CA",https://viridos.com/
288cc9f3-36f2-419f-bbe6-70d182335751,virridy,"Developer of technologies for monitoring and managing water, energy and agricultural resources","Boulder, CO",
3e2a5dc1-10ad-4e8c-a345-b7ed512e6f5d,virta,Electric vehicle charging platform,"Helsinki, Finland",
d5077ca4-b98a-49b1-b210-e003a9647ade,virtual peaker,Distributed energy resource management platform,"Louiseville, KY",
d3e43474-62a3-4ae3-a577-ec75e945a0a7,visibly,Training and education platform for the infrastructure workforce,"London, U.K.",https://www.visibly.com/
d0fd3286-0eb1-4713-9dcf-4432045959f4,visibuilt,Disrupt asphalt industry with fermentation-based binder,TK,
7de19cfe-c6b5-46c7-8360-37e063cd8b4f,vision marine technologies,Electric powertrains for boats,Quebec,
a8748913-ae3d-4e29-92b7-bb44870553ca,vision rng,Landfill gas (LFG) infrastructure developer,"Canonsburg, PA",
38166fcb-2e73-4fae-bed8-89730ec2776e,visolis,"Developing carbon-negative, bio-based chemicals","Berkeley, CA",
2fa32c89-1a7e-48ea-8922-32e034f226f9,vitalfluid,"'Plasma-activated water', an alternative to conventional pesticides","Eindhoven, Netherlands",https://vitalfluid.com/
4923de7b-4287-4d60-b785-ff49b99c9174,vitro labs,Making cell-cultivated leather,"Milpitas, CA",https://vitrolabs.com/
c85a8dfa-cd47-4999-923a-22a5e42b0a82,vive crop protection,Precision pesticides,Toronto,https://vivecrop.com/
3d9c94d1-b3a6-419b-8137-2006b7502cbe,vivici,Animal-free dairy proteins using precision fermentation,"Delft, Netherlands",https://vivici.com/
1428e54c-4642-4198-82d1-f25f47fd39bf,vivid machines,Computer vision monitoring platform for fruit crops,"Toronto, Canada",https://www.vividmachines.com/
50c66463-5094-4ce2-81a8-59bbdf9b7d06,vizcab,Platform to measure and reduce carbon impact of construction projects,"Lyon, France",
285c7e83-1394-423a-97c5-30f88619996d,vizit,Image analytics software for brands and retailers,"Boston, MA",https://www.vizit.com/
c4727cad-51ec-49b2-8c2d-9ba16f6a7f58,vls environmental solutions,Sustainability solutions and ESG-focused waste services,"Houston, TX",
b4b76116-7672-4a3f-a66e-b5ed761bb4e9,vlyfoods,Maker of plant-based dairy alternatives,"Berlin, Germany",https://vlyfoods.com/
d699b636-8a8e-4008-a9f3-a7dcc25ceb7c,voi,E-scooter startup,Sweden,https://www.voiscooters.com/
55680190-5384-43e7-bcbc-40220c240908,voi technology,Electric scooter company,Sweden,https://www.voi.com/
10f94a8b-0900-425a-b8a4-7fae665eee72,vok bikes,Heavy-duty electric cargo bikes developer,"Tallinn, Estonia",https://vokbikes.com/
ad0528cb-d138-4168-9168-1636493c415e,volare,Insect protein plant using zero-waste technology,Finland,
2e533887-b9a3-43e8-aa5d-9473e897dc61,volexion,Developer of a graphene coating for lithium-ion batteries,Chicago,
