Unnamed: 0,id,name,tagline,domain,Location,Investors,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
2900,2d3fa31c-5555-4e06-a035-357e47a8b2d7,OneRail,Manage and optimize last-mile deliveries,onerail.com,"Orlando, Florida","['CreativeCo Capital', 'Chicago Ventures', 'Bullpen Capital', 'Arsenal Growth Equity', 'ATD', 'Mana Ventures', 'Triphammer Ventures/Alumni Ventures Group', 'Ironspring Ventures', 'Trimble Ventures', 'Alpine Meridian Ventures', 'Las Olas Venture Capital', 'Piva Capital', 'Gaingels', 'Florida Opportunity Fund', 'Aliment Capital', 'others', 'eGateway Capital']",138.0,15.0,Series C,42000000.0,Bill Catania (Founder & CEO): https://linkedin.com/in/billcatania,True,283354606
2901,628658a4-cd7b-4e25-b6cc-a932e064c286,OneThird,Food waste reduction company,onethird.io,"Enschede, Netherlands","['Invest International', 'Oost NL', 'Pymwymic Home']",22.0,37.5,Series A,3500000.0,"['Marco Snikkers (Co-founder): https://linkedin.com/in/snikkers', 'Laurens Drapers (Chief Product Officer | Co-Founder): https://linkedin.com/in/laurensdrapers']",True,265610825
2902,0287958b-2790-4c1e-9ac9-55b2802d0356,OneTrust,Trust intelligence platform including an ESG offering,onetrust.com,"Atlanta, Georgia","['Insight Partners', 'TCV', 'Coatue', 'Sands Capital', 'Generation Investment Management', 'Franklin Templeton', 'SoftBank Vision Fund 2']",2186.0,-7.61,Series D,150000000.0,"['Kabir Barday (Founder, President, and CEO): https://linkedin.com/in/kbarday', 'Caroline Thrower (Executive Program Manager to CCO): https://linkedin.com/in/carolinethrower', 'pawel plec (Chief Executive Officer): https://linkedin.com/in/pawel-plec-a7951221b', 'Ingrum Putz (Co-Founder & CTO/CISO): https://linkedin.com/in/ingrum']",True,32362210
2903,8f1786bd-13ef-461a-98ae-5cf19d62e3c4,Onfly,Corporate travel and expense management software platform,onfly.com.br,"Belo Horizonte, Brazil","['Tidemark', 'Endeavor Catalyst', 'Left Lane Capital', 'Cloud9 Capital']",519.0,24.76,Series B,40000000.0,Marcelo Linhares . (CEO & Co-founder Onfly): https://linkedin.com/in/marcelolinhares,True,223149643
2904,b0c7cb0a-fad3-4b7c-b3d1-fc116ad7981a,Onsemble,Home appliance electrification platform,onsemble.com,San Francisco,"[' incite', 'union labs', ' john doerr', ' third sphere', ' cleo capital', ' k9 ventures']",9.0,-30.77,,3132675.0,,True,292450441
2905,eb96268b-0a9a-401f-9a4f-32628fb5fad0,OnSight Technology,Solar asset monitoring service,onsightops.com,"Folsom, California","['Stäubli', 'Moneta Ventures', 'Growth Factory']",28.0,21.74,Seed,,"['Derek Chase (CEO OnSight Technology): https://linkedin.com/in/derek-chase-5b016329', 'John Shepard, PhD (Cofounder & CTO): https://linkedin.com/in/john-shepard-phd-23612414']",True,287117247
2906,f738dbb2-a533-4031-8df7-a7a9b12170df,OnSiteIQ,Visual documentation and risk assessment platform for construction projects,onsiteiq.io,"New York, New York","['RET Ventures', 'Interplay VC', 'Vertical Venture Partners']",40.0,-28.57,Series B,14000000.0,"['Ardalan Khosrowpour (CEO): https://linkedin.com/in/ardalankhosrowpour', 'Nicholas Muir (Senior Advisor To Chief Executive Officer): https://linkedin.com/in/nicholas-muir-aa7694b']",True,130573913
2907,9bba6e9c-6f87-4d6e-98ce-8d66f242c0a3,onto,EV subscription startup,,U.K.,"['legal & general', ' adv', ' campden hill advisers', ' cerebrum tech', ' alfvén & didrikson']",,,,,,False,Not in Affinity
2908,a60ef54c-7b23-4d4b-a774-f4546222c455,OnTruck,Digital road freight platform,ontruck.com,"Madrid, Spain","['LocalGlobe', 'GP Bullhound', 'OGCI Climate Investments', 'Idinvest', 'Cathay Innovation', 'Samaipata Ventures', 'Total Carbon Neutrality Ventures', 'Point 9 Capital', 'Total Energy Ventures', 'Atomico', 'La Famiglia', 'Idinvest Partners', 'Point Nine Capital', 'Point Nine Management GmbH']",44.0,-10.2,Series B,19315800.0,"['Antonio Lu Lee (Co Founder & Fleet Comunity): https://linkedin.com/in/antoniolulee', 'Javier Escribano (CPO (Chief Product Officer) & Co-founder): https://linkedin.com/in/fesja', 'Rika Christanto (Co-founder and COO): https://linkedin.com/in/rikachristanto', 'Gonzalo Parejo Navajas (Co-Founder, CMO & International Expansion at Ontruck): https://linkedin.com/in/gparejonavajas', 'Samuel Fuentes (Co-founder & CTO): https://linkedin.com/in/samuelfuentes']",True,62508379
2909,646272ba-cb51-4155-afae-8bc6b438f98f,Ookuma Diamond Device,Diamond chips for radioactive debris remediation,ookuma-dd.com,"Hokkaido, Japan",['globis capital partners'],,,,,,False,291895552
2910,84bf988f-0fca-4487-b7d5-7e146da16f13,oolu,Solar energy startup,,Senegal,"['rp global', ' gaia impact fund']",,,,,,False,Not in Affinity
2911,f0f13cc9-1a42-4743-87b8-1c86745c9ce5,Oomnitza,Platform for tracking and securing digital assets,oomnitza.com,"San Francisco, CA","[' riverside acceleration capital', 'shasta ventures']",,,,,,False,1588864
2912,7dd3b8fd-4b25-480f-996c-caa5a5964a99,Oort Energy,Hydrogen electrolyzer developer,oortenergy.com,"Bristol, United Kingdom","['energy revolution ventures', ' trirec']",,,,,,False,284820897
2913,5cd3abee-efcd-4b82-9fe8-d34dfa815518,opalia,Cell-based dairy platform,,"Montréal, Canada","[' cycle momentum', ' kale united', ' boxone ventures', ' natural products canada', 'hoogwegt group']",,,,,,False,Not in Affinity
2914,8fd845f8-0f34-4450-a8a1-d176de13375a,OpConnect,EV charging infrastructure provider,opconnect.com,"Tigard, Oregon","['Reinventure Capital', 'Black Founders Matter', 'Climate Impact Capital', 'The 22 Fund', 'Reinventure Capital, LP']",26.0,8.33,Debt,1500000.0,Dexter Turner (CEO): https://linkedin.com/in/dexterturner,True,146200768
2915,d4616da9-74d8-4dda-8f63-f009308fdd21,Open Cosmos,Low Earth observation platform,open-cosmos.com,"London, UK",[],,,,,,False,136320645
2916,9a616c79-ac29-4022-8963-2cedbe9a346d,Open Forest Protocol,Open source forestation projects platform,openforestprotocol.org,"Cheseaux-sur-Lausanne, Switzerland","['Shima Capital', 'Valor Capital', 'Big Brain Holdings', 'Byzantine Marine', 'Übermorgen Ventures', 'Not Boring Capital', 'a number of angel investors', 'Mercy Corps Ventures']",28.0,3.7,Seed,4100000.0,"['Aureline Grange (Co-founder): https://linkedin.com/in/aurelinegrange', 'Frederic Fournier (CEO and Co-founder): https://linkedin.com/in/frederic-fournier-584a614']",True,283376907
2917,0a176093-f02c-4194-afc5-c8a0709f881e,OpenAirlines,Eco-flying software solutions provider,openairlines.com,"Toulouse, France","[' mirova', 'eiffel investment group']",,,,,,False,138206849
2918,964f565c-aed1-4e04-b0e8-8c31c836924c,openinvest,ESG investing platform,,"San Francisco, CA","['qed investors', ' systemiq', ' resolute', ' abn amro ventures']",,,,,,False,Not in Affinity
2919,bd4eff28-68ca-4460-a88f-8d9b83f24a83,opensolar,Solar design and proposal software company,,"Sydney, Australia","['telstra ventures', ' titan grove', ' alec guettel', ' 2150', ' howard wenger']",,,,,,False,Not in Affinity
2920,620698c9-81bd-4a96-a429-de0b469584d1,OpenTug,Maritime logistics software platform,opentug.com,"Seattle, Washington","['Stout Street Capital', 'Entrada Ventures', 'SpringTime Ventures']",18.0,20.0,Seed,3100000.0,"['Luciano de la Iglesia (Founder, Software Engineer): https://linkedin.com/in/dluciano', 'Michael Baldwin (Co-Founder): https://linkedin.com/in/michaelmackbaldwin', 'Jason Aristides (Director | Co-founder): https://linkedin.com/in/jason-aristides-73aa0315a']",True,278690220
2921,a66b4212-6ad4-4e8f-9b4c-13101a7dd153,Openvolt,Helps companies track their energy data,openvolt.com,"Dublin, Ireland","['Cavalry Ventures', 'Übermorgen Ventures']",8.0,0.0,Seed,1500000.0,Don O'Leary (Co-Founder & CTO): https://linkedin.com/in/donoleary,True,292668189
2922,539449dd-de60-4d4c-bd52-3ec731291fc0,opibus,Converting diesel and gasoline vehicles into electric ones,,Kenya,"[' ambo ventures', ' factor[e] ventures', 'at one ventures']",,,,,,False,Not in Affinity
2923,19747f67-3d4e-46fc-81dc-e2c525b5b4e5,opna,Carbon project financing platform,,"London, UK","[' pale blue dot', ' angelinvest', ' dbt labs', 'atomico', ' mcj collective']",,,,,,False,Not in Affinity
2924,9fe0f157-0395-418e-ac9d-e1517b90b2f4,Opo Bio,Cultivated meat company,opobio.com,New Zealand,"['matu fund', ' booster', ' the inventors’ fund and angels']",,,,,,False,288690813
2925,0ba4befa-fb62-4ca2-9661-2294349bdeac,Opscura,Industrial control system cybersecurity company,opscura.io,"Donostia-San Sebastian, Spain","['Mundi Ventures', 'Anzu Partners', 'Dreamit']",33.0,3.12,Series A,9400000.0,"['Gerard Vidal (Co-Founder and CTO): https://linkedin.com/in/linkedinofgerard', 'Carlos Tomás Moro (Founder and VP Engineering): https://linkedin.com/in/carlos-tom%C3%A1s-moro-599baa45', 'Brian P. Brammeier (Chief Executive Officer): https://linkedin.com/in/brianbrammeier']",True,289895172
2926,b6aa1338-9c29-4050-a21b-a1ed795dd874,Optalysys,Photonic processing technology producer,optalysys.com,"Leeds, U.K.","[' northern gritstone', ' imec.xpand', 'lingotto']",,,,,,False,1663972
2927,071c0714-1d17-4c72-8ee1-c8d5945fd213,Optera,Sustainability management software platform,opteraclimate.com,"Boulder, Colorado","['Engage', 'Massive', 'Next Frontier Capital', 'Overture', 'Blackhorn Ventures', 'Mucker Capital', 'Stout Street Capital', 'Valo Ventures', 'AngelList', 'SaaS Ventures']",58.0,-7.94,Series A,12000000.0,"['Jason Denner (CEO): https://linkedin.com/in/jason-denner-b1177a3', 'Kevin Vranes (Co-founder and Principal Consultant): https://linkedin.com/in/vranes', 'Mark Rehnborg (Founder and Key Shareholder): https://linkedin.com/in/mark-rehnborg-42444086', 'Tim Weiss (Chief Executive Officer): https://linkedin.com/in/tim-weiss-123b5b1b']",True,281850593
2928,a0d4177a-8a09-446a-9ea1-1e9dda06e68c,OPTIML,Real estate decarbonization software,optiml.com,"Zürich, Switzerland","['Planet A Ventures', 'Innovation Endeavors', 'BitStone Capital', 'KOMPAS VC']",26.0,52.94,Seed,4000000.0,Jordi Campos (Co-Founder & CTO): https://linkedin.com/in/cjordi,True,289687545
2929,f0c13103-030d-4cf5-8806-6f65754a2a15,Optivolt,Developer of shade tolerant solar systems,optivolt.com,"San Mateo, California","['City Light Capital', 'Atlas Innovate', 'Social Impact Capital', 'Pure Ventures', 'Peter Relan']",25.0,-19.35,Seed,8000000.0,"['Paul Couston (Co-founder and COO): https://linkedin.com/in/paulcouston', 'Rohit Kalyanpur (CEO & Founder): https://linkedin.com/in/rohitkalyanpur', 'Daniel Kofman (CTO & Co-Founder): https://linkedin.com/in/danielkofman', 'Sriram Raghu (Chief Architect / Co Founder): https://linkedin.com/in/sriram-raghu-00a3b980']",True,290330132
2930,70cc13f4-146f-4b3a-b8e8-30962a347c10,OptoScale,Farm monitoring startup,optoscale.no,Norway,['swen capital partners'],,,,,,False,223601922
2931,2d2cba79-949e-420b-b298-198379767c00,OpusFlow,B2B software for low-carbon energy installers,opusflow.io,"Deventer, Netherlands",Peak,26.0,-25.71,Seed,1700000.0,,True,293015507
2932,953614df-63ce-4d4a-a660-712cd6795db9,Oqton,Software for the manufacturing industry,oqton.com,U.S. and Belgium,"[' sandvik', 'fortino capital', ' pmv']",,,,,,False,133414446
2933,eb4561e4-3b15-46ad-8ec2-ba73eb466500,Orange Charger,Multi-tenant EV charging provider,orangecharger.com,"Redwood City, California","['Baukunst', 'Jonathan Crowder', 'Marc Tarpenning', 'Intellus Capital', 'Spero Venture', 'Lincoln Properties Ventures', 'Crow Holdings', 'Climactic', 'Space Cadet Ventures', 'Munich Re Ventures']",29.0,31.82,Seed,6500000.0,"['Jon Thomas (Founder): https://linkedin.com/in/jon-thomas-b2666a3b', 'Nicholas Johnson (CEO): https://linkedin.com/in/nicholasjohnson14']",True,263225592
2934,6f2a6673-764c-452e-a792-15a8d9335d96,Orange EV,EV manufacturer specializing in industrial trucks,orangeev.com,"Riverside, MO","[' cc industries', 's2g ventures']",,,,,,False,197486763
2935,d6a8664c-7522-4c52-b958-c43efad113dc,Orano,Corporate venture vehicle for early-stage industrial startups,orano.group,"Châtillon, France",[],,,,,,False,1665982
2936,c7167a32-d6bb-431f-af5b-500fd84a3a8b,Orbex Space,Developing low-carbon launch vehicles for rockets,orbex.space,UK,"[' jacobs', ' the danish green future fund', 'scottish national investment bank', ' octopus ventures', ' vaekstfonden', ' verge ventures', ' heartcore capital', ' bgf', ' high-tech gründerfonds']",,,,,,False,150127532
2937,698e627d-1920-43fd-a4e7-e931ab87d8f3,Orbillion Bio,For its cultivated Wagyu beef cells,orbillion.com,San Francisco,['earth venture capital'],,,,,,False,263230865
2938,78a33a85-f1e1-402d-b204-10102a3e4f93,orbion space technology,Developer of electric propulsion solutions,,"Houghton, MI",['inventus capital partners'],,,,,,False,Not in Affinity
2939,c8ddda99-2364-44bc-9c5d-34c3ecbf9301,Orbisk,Automated food waste monitoring system,orbisk.com,"Utrecht, Netherlands","['peakbridge', ' regeneration.vc', ' kost capital', ' doen participates', ' bom']",62.0,8.77,Other,2775820.0,"['Tom Hofkamp (Co-founder Zero foodwaste): https://linkedin.com/in/tom-hofkamp', 'Bart van Arnhem (Co-founder and Software Developer): https://linkedin.com/in/bartvanarnhem', 'Richard Beks (Co-founder and CCO): https://linkedin.com/in/richardbeks']",True,263510124
2940,40c6fe53-f5f2-41c7-9583-036ea3e8159d,Orbital Sidekick,Deployer of hyperspectral sensors in space,orbitalsidekick.com,"San Francisco, California","['ONEOK', '11.2 Capital', 'Energy Innovation Capital', 'Syndicate 708', 'Allied Minds', 'University of Minnesota’s Endowment', 'Williams', 'In-Q-Tel', 'Temasek']",34.0,13.33,Series A,10000000.0,"['Daniel Katz (CEO & Co-Founder): https://linkedin.com/in/daniel-katz-30324057', 'Dan Katz (CEO & Co-Founder): https://linkedin.com/in/katzdaniel34', 'Tushar P. (COO & Co Founder): https://linkedin.com/in/tusharprabhakar']",True,142374613
2941,d3da936c-55c6-46fe-9ac2-a4b164dc9808,orbital systems,Developer of water recycling technology for domestic appliances,,Sweden,"['k2a', ' vatio', ' polar growth', ' stena', ' m2 asset management']",,,,,,False,Not in Affinity
2942,c09f8d9d-d725-45fa-a91d-7e256e34c9b9,orca ai,Shipping operations platform,,"London, UK","[' ankona capital', 'brighton park capital', ' hyperlink ventures']",,,,,,False,Not in Affinity
2943,fe939f7f-00ec-4675-9b26-1dd8d86aea04,orcal,Crop protection and sustainable farming service provider,,"Junction City, OR",['baden capital'],,,,,,False,Not in Affinity
2944,62864348-1010-4d6a-85d1-e868a038b656,Orchard Robotics,Precision farming startup,orchard-robotics.com,"Seattle, Washington","['Joshua Browder', 'Correlation Ventures', 'General Catalyst', 'Rory and Kieran O’Reilly', 'Soma Capital', 'Humba Ventures', 'VU Venture Partners', 'Ben Taft’s Genius Ventures', 'Contrary', 'Howard Lerman']",10.0,0.0,Seed,3800000.0,Carl Meyer (Co-founder): https://linkedin.com/in/carlmeyernz,True,289037330
2945,47172f2b-90ba-437b-918e-a438e0066e4b,Ore Energy,Long-duration iron-air batteries manufacturer,oreenergy.com,"Amsterdam, Netherlands","['Positron Ventures', 'other investors']",27.0,8.0,Seed,10000000.0,"['Cigdem Toparli (Co-Founder): https://linkedin.com/in/cigdem-toparli-a261b685', 'Arjan Mol (Founder Advisor): https://linkedin.com/in/arjan-mol-a8a1b410', 'Yaiza Gonzalez Garcia (Co-Founder): https://linkedin.com/in/yaiza-gonzalez-garcia-59b17a31']",True,296791049
2946,489a70f2-0216-4ff4-b70b-754d8886ddd6,Orennia,Energy transition analytics provider,orennia.com,"Calgary, Canada","['NGP', 'Veriten', 'Tupper Lake Partners', 'Wellington Management', 'Quantum Innovation Fund']",129.0,30.3,Series B,25000000.0,"['Brook Papau (CEO): https://linkedin.com/in/brook-papau-6a177a17', 'Keaton Horner (Co-Founder | Analyst): https://linkedin.com/in/keaton-horner-76802310a']",True,279464075
2947,6e747850-ccf4-43dc-9fb2-e7b7024af174,Origami Energy,Energy trading startup,origamienergy.com,"Milton, United Kingdom","['Cambridge Innovation Capital', 'Octopus Ventures']",42.0,-16.0,Series A,19515200.0,Peter Bance (CEO): https://linkedin.com/in/peter-bance-08a9095,True,1714696
2948,ff18cd33-f5fd-482e-b543-5faedc179216,Origin Materials,Maker of carbon-negative products,originmaterials.com,"Sacramento, CA",['spac artius acquisition'],,,,,,False,206275071
2949,789ed951-50fd-4760-a49a-0925e7a38220,Origis Energy,Renewable energy project developer,origisenergy.com,"Miami, Florida","[' brookfield asset management', 'antin infrastructure partners']",192.0,-4.0,Private Equity,100000000.0,"['Guy Vanderhaegen (CEO & President): https://linkedin.com/in/guy-vanderhaegen-70975b75', 'Paul Thiers (Co-Owner & Founder  /  Member of the Board): https://linkedin.com/in/paul-thiers-0928426']",True,111635889
2950,a528c43a-b59b-4541-adb7-c72a11e42f23,Oriole Networks,Data center efficiency and energy demand management,oriolenetworks.com,"London, United Kingdom","['XTX Ventures', 'Clean Growth Fund', 'UCL Technology Fund', 'Innovate UK Investor Partnership', 'Dorilton Ventures', 'Xtx Ventures', 'Plural', 'Ucl Technology Fund']",38.0,123.53,Other,22000000.0,,True,293169287
2951,dc4edbf0-de70-4457-8ed9-a90320147ee6,orion infrastructure capital,Make loans to maturing climate startups,,"New York, U.S.",[],,,,,,False,Not in Affinity
2952,1614bb6c-ab97-46c8-95e1-1c0d861c752e,OroraTech,Wildfire intelligence platform developer,ororatech.com,"Munich, Germany","['BNP Paribas Solar Impulse Venture Fund', 'European Circular Bioeconomy Fund (ECBF)', 'Rabo Ventures', 'APEX Ventures', 'Ingo Baumann', 'BayernKapital', 'SpaceTec Capital', 'Clemens Kaiser', 'Findus Venture', 'Ananda Impact Ventures', 'Edaphon', 'Free State of Bavaria', 'European Space Agency (ESA)', 'ConActivity', 'others', 'the European Circular Bioeconomy Fund', 'Bayern Kapital', 'Korys', 'ConActivity KG', 'Edaphone Private Impact Fund']",133.0,24.3,Series B,37000000.0,"['Thomas Grübler (CEO & Co-founder): https://linkedin.com/in/tgrue', 'Rupert Amann (Head of Satellite Development & Co-Founder): https://linkedin.com/in/rupert-amann', 'Björn Stoffers (CMO & Co-founder): https://linkedin.com/in/bjoern-stoffers', 'Florian Mauracher (Lead Software Engineer & Co-founder): https://linkedin.com/in/florian-mauracher', 'Martin Langer (CEO): https://linkedin.com/in/martin-langer-2b97a183']",True,213994982
2953,7397b5eb-aa0c-4a9f-9b8f-2d3825997f40,Orus Energy,Demand-side flexibility platform for commercial buildings,orus-energy.com,"Paris, France","['Asterion Ventures', 'Ring Capital', 'Myriam Maestroni (e5t)', 'b2venture', 'Pierre Trémolières (Accenta.ai)']",17.0,54.55,Seed,2200000.0,"['Théophile KARILA (Co-Founder & CTO): https://linkedin.com/in/theophile-karila', 'Alexandre Girard (Co-Founder & CEO): https://linkedin.com/in/alexandre-girard-455b421b2', 'Fanny Sauvée (Co-Founder and Chief of Operations): https://linkedin.com/in/fanny-sauvee']",True,292387422
